timestamp,firewall_agent_cpu,firewall_agent_mem,core_cpu,core_mem,reverse_proxy_agent_cpu,reverse_proxy_agent_mem
1752297730,0.09%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752297732,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297734,0.13%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297736,0.10%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297738,0.15%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297740,0.14%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297742,0.08%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752297744,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297746,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297748,0.18%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297750,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297752,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297754,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297756,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297758,0.07%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297760,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297762,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297764,0.18%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297766,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297768,0.10%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297770,0.09%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297772,0.21%,80.51MiB,0.21%,65.65MiB,0.10%,81.31MiB
1752297774,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297776,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297778,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297780,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297782,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297784,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297786,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297788,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297790,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297792,0.14%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297794,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297796,0.09%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297798,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297800,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297802,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297804,0.12%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297806,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297808,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297810,0.19%,80.51MiB,0.21%,65.65MiB,0.10%,81.31MiB
1752297812,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297814,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297816,0.18%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752297818,0.14%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752297820,0.16%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297822,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297824,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297826,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297828,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297830,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297832,0.14%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297834,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297836,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297838,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297840,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297842,0.11%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297845,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297847,0.18%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752297849,0.10%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297851,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297853,0.17%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752297855,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297857,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297859,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297861,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297863,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297865,0.09%,80.51MiB,0.07%,65.65MiB,0.10%,81.31MiB
1752297867,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297869,0.13%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297871,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297873,0.17%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297875,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297877,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297879,0.15%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297881,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297883,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297885,0.22%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752297887,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297889,0.11%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752297891,0.16%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752297893,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297895,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297897,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297899,0.10%,80.51MiB,0.07%,65.65MiB,0.10%,81.31MiB
1752297901,0.10%,80.51MiB,0.07%,65.65MiB,0.10%,81.31MiB
1752297903,0.16%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297905,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297907,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297909,0.19%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752297911,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297913,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297915,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297917,0.21%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752297919,0.21%,80.51MiB,0.22%,65.65MiB,0.10%,81.31MiB
1752297921,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297923,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297925,0.17%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297927,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297929,0.18%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297931,0.16%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752297933,0.08%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752297935,0.19%,80.51MiB,0.22%,65.65MiB,0.10%,81.31MiB
1752297937,0.13%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297939,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297941,0.17%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297943,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752297945,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297947,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297949,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297951,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297953,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297955,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297957,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297959,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297961,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297963,0.13%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297965,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297967,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297969,0.14%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752297971,0.16%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297973,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297975,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752297977,0.15%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752297979,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297981,0.16%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297983,0.18%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752297985,0.17%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752297987,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297989,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752297991,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297993,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752297995,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752297997,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752297999,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298001,0.13%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752298004,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298006,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298008,0.17%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298010,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298012,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298014,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298016,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298018,0.20%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752298020,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298022,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298024,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298026,0.11%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752298028,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298030,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298032,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298034,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298036,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298038,0.15%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752298040,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298042,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298044,0.17%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752298046,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298048,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298050,0.16%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752298052,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298054,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298056,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298058,0.10%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298060,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298062,0.14%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298064,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298066,0.11%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298068,0.12%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752298070,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298072,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298074,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298076,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298078,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298080,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298082,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298084,0.15%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298086,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298088,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298090,0.13%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752298092,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298094,0.11%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298096,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298098,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298100,0.11%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298102,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298104,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298106,0.16%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298108,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298110,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298112,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298114,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298116,0.16%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298118,0.13%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298120,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298122,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298124,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298126,0.16%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298128,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298130,0.12%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298132,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298134,0.12%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298136,0.11%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298138,0.07%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298140,0.10%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752298143,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298144,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298146,0.14%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298149,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298151,0.08%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298153,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298155,0.18%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752298157,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298159,0.13%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298161,0.14%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298163,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298165,0.12%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298167,0.17%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752298169,0.10%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298171,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298173,0.13%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298175,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298177,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298179,0.13%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298181,0.16%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298183,0.07%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298185,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298187,0.23%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298189,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298191,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298193,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298195,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298197,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298199,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298201,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298203,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298205,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298207,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298209,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298211,0.17%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752298213,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298215,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298217,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298219,0.13%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298221,0.20%,80.51MiB,0.19%,65.65MiB,0.10%,81.31MiB
1752298223,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298225,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298227,0.19%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752298229,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298231,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298233,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298235,0.10%,80.51MiB,0.07%,65.65MiB,0.10%,81.31MiB
1752298237,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298239,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298241,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298243,0.14%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298245,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298247,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298249,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298251,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298253,0.16%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298255,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298257,0.18%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298259,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298261,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298263,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298265,0.15%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298267,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298269,0.12%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298271,0.20%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298273,0.13%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298275,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298277,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298279,0.11%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298281,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298283,0.12%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298285,0.19%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298287,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298289,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298291,0.16%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298293,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298295,0.14%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298297,0.17%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752298299,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298302,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298304,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298306,0.14%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752298308,0.10%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298310,0.10%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298312,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298314,0.08%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298316,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298318,0.11%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298320,0.08%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298322,0.19%,80.51MiB,0.21%,65.65MiB,0.10%,81.31MiB
1752298324,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298326,0.12%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298328,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298330,0.13%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298332,0.10%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298334,0.10%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298336,0.20%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752298338,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298340,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298342,0.07%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752298344,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298346,0.08%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298348,0.14%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
1752298350,0.10%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298352,0.14%,80.51MiB,0.13%,65.65MiB,0.10%,81.31MiB
1752298354,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298356,0.17%,80.51MiB,0.20%,65.65MiB,0.10%,81.31MiB
1752298358,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298360,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298362,0.13%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298364,0.12%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298366,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298368,0.14%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298370,0.16%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298372,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298374,0.15%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298376,0.14%,80.51MiB,0.12%,65.65MiB,0.10%,81.31MiB
1752298378,0.11%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298380,0.09%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298382,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298384,0.09%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298386,0.10%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298388,0.14%,80.51MiB,0.16%,65.65MiB,0.10%,81.31MiB
1752298390,0.11%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752298392,0.09%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298394,0.16%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752298396,0.20%,80.51MiB,0.18%,65.65MiB,0.10%,81.31MiB
1752298398,0.12%,80.51MiB,0.10%,65.65MiB,0.10%,81.31MiB
1752298400,0.11%,80.51MiB,0.11%,65.65MiB,0.10%,81.31MiB
1752298402,0.15%,80.51MiB,0.17%,65.65MiB,0.10%,81.31MiB
1752298404,0.08%,80.51MiB,0.08%,65.65MiB,0.10%,81.31MiB
1752298406,0.15%,80.51MiB,0.14%,65.65MiB,0.10%,81.31MiB
1752298408,0.10%,80.51MiB,0.09%,65.65MiB,0.10%,81.31MiB
1752298410,0.15%,80.51MiB,0.15%,65.65MiB,0.10%,81.31MiB
